DEBUG 2024-10-11 17:07:41,871 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_typing\_dtype_like.py first seen with mtime 1728063109.5822425
DEBUG 2024-10-11 17:07:41,871 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\asyncio\mixins.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,871 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\urllib\error.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,872 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\zoneinfo\_tzpath.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,872 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1727700281.5911698
DEBUG 2024-10-11 17:07:41,872 autoreload File E:\musicweb\musicenv\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1727700280.2875154
DEBUG 2024-10-11 17:07:41,872 autoreload File E:\musicweb\musicenv\Lib\site-packages\pyparsing\exceptions.py first seen with mtime 1728063107.5935407
DEBUG 2024-10-11 17:07:41,872 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\policy.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,872 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\offsetbox.py first seen with mtime 1728063119.5238624
DEBUG 2024-10-11 17:07:41,873 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\artist.py first seen with mtime 1728063119.5124533
DEBUG 2024-10-11 17:07:41,874 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1727700280.9519472
DEBUG 2024-10-11 17:07:41,874 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1727700281.5670042
DEBUG 2024-10-11 17:07:41,874 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1727700281.615408
DEBUG 2024-10-11 17:07:41,874 autoreload File E:\musicweb\musicenv\Lib\site-packages\dateutil\parser\__init__.py first seen with mtime 1728063119.1245263
DEBUG 2024-10-11 17:07:41,874 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1727700281.550906
DEBUG 2024-10-11 17:07:41,874 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\wsgiref\util.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,875 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\asyncio\staggered.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,875 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\rcsetup.py first seen with mtime 1728063119.5281522
DEBUG 2024-10-11 17:07:41,875 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1727700281.420624
DEBUG 2024-10-11 17:07:41,875 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1727700281.550906
DEBUG 2024-10-11 17:07:41,875 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1727700281.623406
DEBUG 2024-10-11 17:07:41,875 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1727700281.6395733
DEBUG 2024-10-11 17:07:41,875 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\DLLs\_queue.pyd first seen with mtime 1675769102.0
DEBUG 2024-10-11 17:07:41,875 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\ipaddress.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,876 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\ma\core.py first seen with mtime 1728063109.3593805
DEBUG 2024-10-11 17:07:41,876 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\http\client.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,876 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\management\color.py first seen with mtime 1727700281.5589159
DEBUG 2024-10-11 17:07:41,876 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\views\__init__.py first seen with mtime 1727700281.6395733
DEBUG 2024-10-11 17:07:41,876 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_core\_internal.py first seen with mtime 1728063109.483204
DEBUG 2024-10-11 17:07:41,876 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\sysconfig.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,876 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\__config__.py first seen with mtime 1728063109.2457151
DEBUG 2024-10-11 17:07:41,876 autoreload File E:\musicweb\musicenv\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1727700280.2875154
DEBUG 2024-10-11 17:07:41,877 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\transforms.py first seen with mtime 1728063119.5316055
DEBUG 2024-10-11 17:07:41,877 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1727700281.5911698
DEBUG 2024-10-11 17:07:41,877 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\socketserver.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,877 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\tri\_triplot.py first seen with mtime 1728063119.5992546
DEBUG 2024-10-11 17:07:41,877 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1727700281.6395733
DEBUG 2024-10-11 17:07:41,877 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1727700281.550906
DEBUG 2024-10-11 17:07:41,877 autoreload File E:\musicweb\musicenv\Lib\site-packages\psycopg2\extensions.py first seen with mtime 1727707816.8843908
DEBUG 2024-10-11 17:07:41,877 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\sites\requests.py first seen with mtime 1727700281.4777257
DEBUG 2024-10-11 17:07:41,877 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1727700281.420624
DEBUG 2024-10-11 17:07:41,878 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\forms\__init__.py first seen with mtime 1727700281.5911698
DEBUG 2024-10-11 17:07:41,878 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1727700281.5670042
DEBUG 2024-10-11 17:07:41,878 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\views\i18n.py first seen with mtime 1727700281.6395733
DEBUG 2024-10-11 17:07:41,878 autoreload File E:\musicweb\facebeat\musicindex\apps.py first seen with mtime 1728067684.7547266
DEBUG 2024-10-11 17:07:41,878 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\inspect.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,878 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\files\locks.py first seen with mtime 1727700281.550906
DEBUG 2024-10-11 17:07:41,878 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\json\encoder.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,878 autoreload File E:\musicweb\musicenv\Lib\site-packages\pyparsing\common.py first seen with mtime 1728063107.5915449
DEBUG 2024-10-11 17:07:41,878 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\axes\__init__.py first seen with mtime 1728063119.5469306
DEBUG 2024-10-11 17:07:41,879 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\textpath.py first seen with mtime 1728063119.5303693
DEBUG 2024-10-11 17:07:41,879 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_core\_ufunc_config.py first seen with mtime 1728063109.5200813
DEBUG 2024-10-11 17:07:41,879 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\importlib\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,879 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1727700281.5911698
DEBUG 2024-10-11 17:07:41,879 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\widgets.py first seen with mtime 1728063119.5329187
DEBUG 2024-10-11 17:07:41,879 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\style\core.py first seen with mtime 1728063119.566136
DEBUG 2024-10-11 17:07:41,879 autoreload File E:\musicweb\musicenv\Lib\site-packages\psycopg2\_range.py first seen with mtime 1727707816.8829222
DEBUG 2024-10-11 17:07:41,879 autoreload File E:\musicweb\musicenv\Lib\site-packages\PIL\PaletteFile.py first seen with mtime 1728063107.7794533
DEBUG 2024-10-11 17:07:41,880 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_core\_methods.py first seen with mtime 1728063109.4842007
DEBUG 2024-10-11 17:07:41,880 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1727700280.8873777
DEBUG 2024-10-11 17:07:41,880 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\_compat_pickle.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,880 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\asyncio\format_helpers.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,880 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1727700281.5911698
DEBUG 2024-10-11 17:07:41,880 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_utils\__init__.py first seen with mtime 1728063109.586228
DEBUG 2024-10-11 17:07:41,880 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\cbook.py first seen with mtime 1728063119.5151942
DEBUG 2024-10-11 17:07:41,881 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1727700281.550906
DEBUG 2024-10-11 17:07:41,881 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\asyncio\sslproto.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,881 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\dviread.py first seen with mtime 1728063119.518844
DEBUG 2024-10-11 17:07:41,881 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1727700280.9621098
DEBUG 2024-10-11 17:07:41,881 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\mime\text.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,881 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1727700281.623406
DEBUG 2024-10-11 17:07:41,881 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\cm.py first seen with mtime 1728063119.5151942
DEBUG 2024-10-11 17:07:41,881 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\backends\base\schema.py first seen with mtime 1727700281.5670042
DEBUG 2024-10-11 17:07:41,882 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1727700281.4777257
DEBUG 2024-10-11 17:07:41,882 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\keyword.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,882 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\shlex.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,882 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\_docstring.py first seen with mtime 1728063119.506478
DEBUG 2024-10-11 17:07:41,882 autoreload File E:\musicweb\musicenv\Lib\site-packages\asgiref\__init__.py first seen with mtime 1727700280.523658
DEBUG 2024-10-11 17:07:41,882 autoreload File E:\musicweb\musicenv\Lib\site-packages\cycler\__init__.py first seen with mtime 1728063119.102275
DEBUG 2024-10-11 17:07:41,882 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_core\multiarray.py first seen with mtime 1728063109.4767349
DEBUG 2024-10-11 17:07:41,883 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1727700281.0247269
DEBUG 2024-10-11 17:07:41,883 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\serializers\__init__.py first seen with mtime 1727700281.562919
DEBUG 2024-10-11 17:07:41,883 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1727700281.542753
DEBUG 2024-10-11 17:07:41,883 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1727700281.5911698
DEBUG 2024-10-11 17:07:41,883 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\scale.py first seen with mtime 1728063119.5292377
DEBUG 2024-10-11 17:07:41,883 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\_parseaddr.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,884 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\markers.py first seen with mtime 1728063119.5227492
DEBUG 2024-10-11 17:07:41,884 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\base64mime.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,884 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\mime\nonmultipart.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,884 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\lib\mixins.py first seen with mtime 1728063109.3292
DEBUG 2024-10-11 17:07:41,884 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_core\getlimits.py first seen with mtime 1728063109.4747415
DEBUG 2024-10-11 17:07:41,884 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\__future__.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,885 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,885 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\_policybase.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,885 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\asyncio\events.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,885 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\category.py first seen with mtime 1728063119.5138521
DEBUG 2024-10-11 17:07:41,885 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\_layoutgrid.py first seen with mtime 1728063119.5089881
DEBUG 2024-10-11 17:07:41,886 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,886 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1727700280.7341685
DEBUG 2024-10-11 17:07:41,886 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1727700281.550906
DEBUG 2024-10-11 17:07:41,887 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1727700281.550906
DEBUG 2024-10-11 17:07:41,887 autoreload File E:\musicweb\musicenv\Lib\site-packages\pyparsing\unicode.py first seen with mtime 1728063107.5955305
DEBUG 2024-10-11 17:07:41,887 autoreload File E:\musicweb\musicenv\Lib\site-packages\PIL\__init__.py first seen with mtime 1728063107.7857668
DEBUG 2024-10-11 17:07:41,888 autoreload File E:\musicweb\facebeat\consumers\__init__.py first seen with mtime 1728067684.738129
DEBUG 2024-10-11 17:07:41,888 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\connection.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,888 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\template\loaders\filesystem.py first seen with mtime 1727700281.623406
DEBUG 2024-10-11 17:07:41,888 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1727700281.3078308
DEBUG 2024-10-11 17:07:41,888 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1727700281.542753
DEBUG 2024-10-11 17:07:41,888 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1727700281.542753
DEBUG 2024-10-11 17:07:41,888 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\asyncio\selector_events.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,889 autoreload File E:\musicweb\musicenv\Lib\site-packages\PIL\ImageChops.py first seen with mtime 1728063107.7714887
DEBUG 2024-10-11 17:07:41,889 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\constants.py first seen with mtime 1727700281.5829997
DEBUG 2024-10-11 17:07:41,889 autoreload File E:\musicweb\musicenv\Lib\site-packages\PIL\_imaging.cp311-win_amd64.pyd first seen with mtime 1728063107.797299
DEBUG 2024-10-11 17:07:41,889 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\style\__init__.py first seen with mtime 1728063119.566136
DEBUG 2024-10-11 17:07:41,889 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\urls\converters.py first seen with mtime 1727700281.623406
DEBUG 2024-10-11 17:07:41,889 autoreload File E:\musicweb\musicenv\Lib\site-packages\psycopg2\__init__.py first seen with mtime 1727707816.860772
DEBUG 2024-10-11 17:07:41,889 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,890 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\path.py first seen with mtime 1728063119.5259423
DEBUG 2024-10-11 17:07:41,890 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\tri\_triinterpolate.py first seen with mtime 1728063119.597869
DEBUG 2024-10-11 17:07:41,890 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\mimetypes.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,890 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\dtypes.py first seen with mtime 1728063109.2407122
DEBUG 2024-10-11 17:07:41,891 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\backends\postgresql\base.py first seen with mtime 1727700281.5750034
DEBUG 2024-10-11 17:07:41,891 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\string.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,891 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\message.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,891 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,891 autoreload File E:\musicweb\musicenv\Lib\site-packages\PIL\_version.py first seen with mtime 1728063107.8123493
DEBUG 2024-10-11 17:07:41,891 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\DLLs\_uuid.pyd first seen with mtime 1675769102.0
DEBUG 2024-10-11 17:07:41,891 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1727700280.7341685
DEBUG 2024-10-11 17:07:41,892 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,892 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1727700281.5829997
DEBUG 2024-10-11 17:07:41,892 autoreload File E:\musicweb\musicenv\Lib\site-packages\PIL\ImageFile.py first seen with mtime 1728063107.7735515
DEBUG 2024-10-11 17:07:41,892 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\forms\forms.py first seen with mtime 1727700281.5991666
DEBUG 2024-10-11 17:07:41,892 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\forms\utils.py first seen with mtime 1727700281.5991666
DEBUG 2024-10-11 17:07:41,892 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\functional.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,892 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\views\generic\list.py first seen with mtime 1727700281.6395733
DEBUG 2024-10-11 17:07:41,892 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_globals.py first seen with mtime 1728063109.244373
DEBUG 2024-10-11 17:07:41,893 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\lib\_scimath_impl.py first seen with mtime 1728063109.3383608
DEBUG 2024-10-11 17:07:41,893 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_distributor_init.py first seen with mtime 1728063109.244373
DEBUG 2024-10-11 17:07:41,893 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\lzma.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,893 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1727700280.9621098
DEBUG 2024-10-11 17:07:41,893 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\calendar.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,893 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1727700281.5829997
DEBUG 2024-10-11 17:07:41,893 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\spines.py first seen with mtime 1728063119.5292377
DEBUG 2024-10-11 17:07:41,893 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\__init__.py first seen with mtime 1728063109.246985
DEBUG 2024-10-11 17:07:41,894 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\admin\sites.py first seen with mtime 1727700280.7341685
DEBUG 2024-10-11 17:07:41,894 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\tri\_trirefine.py first seen with mtime 1728063119.5992546
DEBUG 2024-10-11 17:07:41,894 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1727700280.9599473
DEBUG 2024-10-11 17:07:41,894 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_typing\_shape.py first seen with mtime 1728063109.5852313
DEBUG 2024-10-11 17:07:41,894 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\middleware\common.py first seen with mtime 1727700281.615408
DEBUG 2024-10-11 17:07:41,894 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\encoders.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,894 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\argparse.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,894 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_utils\_convertions.py first seen with mtime 1728063109.586228
DEBUG 2024-10-11 17:07:41,895 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\apps\config.py first seen with mtime 1727700280.612452
DEBUG 2024-10-11 17:07:41,895 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\core\files\move.py first seen with mtime 1727700281.550906
DEBUG 2024-10-11 17:07:41,895 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1727700281.5829997
DEBUG 2024-10-11 17:07:41,895 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\lib\_ufunclike_impl.py first seen with mtime 1728063109.3414738
DEBUG 2024-10-11 17:07:41,895 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\lib\array_utils.py first seen with mtime 1728063109.3272011
DEBUG 2024-10-11 17:07:41,895 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\weakref.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,895 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\wsgiref\simple_server.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,896 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\threading.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,896 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_typing\_scalars.py first seen with mtime 1728063109.5842357
DEBUG 2024-10-11 17:07:41,896 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\email\mime\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,896 autoreload File E:\musicweb\musicenv\Lib\site-packages\dateutil\__init__.py first seen with mtime 1728063119.121344
DEBUG 2024-10-11 17:07:41,896 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\axes\_base.py first seen with mtime 1728063119.5490842
DEBUG 2024-10-11 17:07:41,896 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\DLLs\unicodedata.pyd first seen with mtime 1675769104.0
DEBUG 2024-10-11 17:07:41,896 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\timesince.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,896 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1727700281.5911698
DEBUG 2024-10-11 17:07:41,896 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\template\response.py first seen with mtime 1727700281.623406
DEBUG 2024-10-11 17:07:41,897 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\decorators.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,897 autoreload File E:\musicweb\facebeat\facebeat\urls.py first seen with mtime 1728117882.998083
DEBUG 2024-10-11 17:07:41,897 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\json\decoder.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,897 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\constraints.py first seen with mtime 1727700281.5829997
DEBUG 2024-10-11 17:07:41,897 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\_enums.py first seen with mtime 1728063119.507687
DEBUG 2024-10-11 17:07:41,897 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\getpass.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,897 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\pathlib.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,898 autoreload File C:\Users\91813\AppData\Local\Programs\Python\Python311\Lib\shutil.py first seen with mtime 1675769062.0
DEBUG 2024-10-11 17:07:41,898 autoreload File E:\musicweb\facebeat\manage.py first seen with mtime 1728067684.7536323
DEBUG 2024-10-11 17:07:41,898 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1727700281.5911698
DEBUG 2024-10-11 17:07:41,898 autoreload File E:\musicweb\musicenv\Lib\site-packages\matplotlib\collections.py first seen with mtime 1728063119.5151942
DEBUG 2024-10-11 17:07:41,898 autoreload File E:\musicweb\musicenv\Lib\site-packages\django\utils\tree.py first seen with mtime 1727700281.6314032
DEBUG 2024-10-11 17:07:41,898 autoreload File E:\musicweb\musicenv\Lib\site-packages\numpy\_core\_machar.py first seen with mtime 1728063109.4842007
